iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
57,5.4079259265662774e7,5.277018347240797e7,4.290015472348197e7,4.34236133751473e7,4.490696061568542e7,4.74227537198659e7,4.384372291567923e7,3.345593715728244e7,3.1920132300244845e7,2.3526192198248938e7,7.320570933325781e6,658891.551137791
58,5.4079259265662774e7,5.276879381905933e7,4.289163432899079e7,4.5190547204782404e7,4.334099663976739e7,4.156112721121429e7,3.461286469641496e7,2.8934805301152587e7,2.064392691270667e7,1.6721968043448584e7,6.588993036523205e6,226026.27569085255
59,5.407925926566277e7,5.276958038272081e7,4.980877203589905e7,5.0067634176733375e7,4.9600356490514874e7,4.283712285935581e7,4.5126656682943344e7,3.530291624271819e7,2.7793779605130836e7,1.8508630687239625e7,6.762390069366901e6,481776.65536984924
60,5.4079259265662774e7,5.276827765606812e7,4.772320707506739e7,4.154417296832887e7,3.9745412561578855e7,3.85192257709886e7,3.2565703123685494e7,2.6762388809722684e7,2.426012059740963e7,2.23480054778164e7,7.002220336141552e6,547006.7793187746
61,5.4079259265662774e7,5.2768313651971854e7,4.987064276187944e7,4.585370606291224e7,4.346436691916655e7,4.1879502131386235e7,3.4860224275839314e7,2.5716127071954362e7,1.9860053622917555e7,1.6656083296443554e7,6.733257094338929e6,483599.7943746577
62,5.4079259265662774e7,5.276773873734903e7,4.776714205490797e7,4.409556715404766e7,4.5922568875885636e7,5.017652885289112e7,4.2631157329089746e7,3.77156084141495e7,2.807995660866344e7,2.50568848007352e7,7.40723160241169e6,315320.51700459607
63,5.407925926566277e7,5.2767260509740874e7,6.2453472408807345e7,5.6645341999666974e7,5.619847549735966e7,5.433612920933676e7,5.154350979126285e7,4.0233258542799905e7,3.662349554528783e7,4.654362313988763e7,8.090082328192758e6,662609.7988013227
64,5.4079259265662774e7,5.276418297071028e7,4.657191595008712e7,4.263610605272957e7,4.2465900917212084e7,3.702798145734671e7,3.323894745995158e7,3.0214150774086386e7,2.467281234651559e7,1.7177321936100643e7,7.233193685421052e6,422460.342585672
65,5.4079259265662774e7,5.276418297071028e7,4.7584058252245225e7,4.453220379490635e7,4.662412815349588e7,5.135610804099579e7,4.388090200765172e7,3.627785240377851e7,3.0198097771664374e7,2.4409941676039167e7,7.235147997016334e6,662609.7988013227
66,5.4079259265662774e7,5.276418297071028e7,5.1377707079073615e7,5.062415541070319e7,5.2772093671004176e7,5.7482304793715656e7,5.1479633806940824e7,4.4466842755820766e7,3.597159320635751e7,2.423670189475423e7,6.924003422502921e6,231667.25489065237
67,5.407925926566277e7,5.276404613797054e7,5.4153136810207516e7,5.175370012164037e7,5.438709003398374e7,4.703339986756703e7,3.359281391241646e7,3.7082071001834184e7,2.7235432220284395e7,1.78280118152713e7,6.914474365737819e6,466927.7596953419
68,5.4079259265662774e7,5.276379793560709e7,4.295406324176998e7,3.847449517542867e7,4.0111594590454504e7,3.942416656020029e7,3.5179748717446476e7,2.883812731887459e7,2.717725336497309e7,2.0981498505516425e7,6.174871788536221e6,231372.86531450643
69,5.4079259265662774e7,5.276374011933713e7,4.805527331072899e7,4.671092144589595e7,4.3483969984901085e7,3.912302992070906e7,3.4539667665795445e7,2.8316160149806745e7,2.3507307592905983e7,2.090989083171067e7,6.2660272120507285e6,267597.4561371726
70,5.4079259265662774e7,5.276346565435459e7,5.002734794764e7,5.446673351447321e7,5.2308867570172995e7,4.934175580599114e7,4.7039367401515916e7,3.0951720043525092e7,2.4541811598301813e7,1.6492242996461729e7,5.881041474596117e6,230213.2317014798
71,5.407925926566277e7,5.276345318535118e7,4.7022633771995656e7,4.3899559729525976e7,4.511582688765277e7,3.978708795442104e7,3.952722869318274e7,3.0045333041860968e7,2.4455891149826147e7,1.5499375607008904e7,6.784188023238129e6,464921.90608139464
72,5.4079259265662774e7,5.276284760798551e7,4.290429417425501e7,4.133712407677834e7,4.153758089796308e7,3.6346773667429954e7,2.9699689699130535e7,2.887771237242735e7,2.2334086578771293e7,1.9950116716537196e7,7.623861522508097e6,390996.6510331191
73,5.4079259265662774e7,5.276273986943831e7,6.21864906638756e7,6.288210978287009e7,7.198313959987406e7,7.20437615370036e7,6.072206531971604e7,5.659159223644388e7,3.5847317504667856e7,2.0287767400374107e7,7.225391643646316e6,662609.7988013227
74,5.4079259265662774e7,5.276112799451454e7,4.2944638722571276e7,4.259008572211867e7,4.222657506075473e7,4.3520565968720615e7,3.737130902293366e7,3.007910216107267e7,2.3141423911268257e7,1.6447689044265166e7,6.269268924380998e6,347746.42297879106
75,5.407925926566277e7,5.276105484214325e7,5.11904177977515e7,4.76631896937345e7,4.744046950360164e7,4.71011252188825e7,4.631749080364865e7,4.572446482053827e7,3.778345544266284e7,2.334971781536345e7,7.275076299974278e6,662609.7988013227
76,5.4079259265662774e7,5.276097769157593e7,5.9235118847225845e7,5.9775201492603935e7,6.177261728472233e7,7.045697026900764e7,5.658998059309733e7,6.540197548714334e7,5.302580697506231e7,3.481304974944598e7,6.987660952209486e6,289625.2542200792
77,5.4079259265662774e7,5.27616949991765e7,4.976834309203301e7,5.437209362852162e7,5.6054659807058424e7,5.324787854211044e7,4.7842626737094164e7,4.1348787849384435e7,2.826107990864475e7,2.1321861599604458e7,6.630313944463389e6,464921.90608139464
78,5.4079259265662774e7,5.275962861594862e7,5.405372497158567e7,6.013979358023303e7,6.778638220740029e7,6.1221448854480386e7,5.061999589873192e7,3.6091378309114724e7,2.9907570751436666e7,1.718974993607603e7,6.522034889555107e6,464921.90608139464
79,5.407925926566277e7,5.275962861594863e7,4.69134174913279e7,4.467109985830593e7,4.311224495694584e7,3.8685439748398766e7,3.454913090013127e7,3.104169825078333e7,2.2044273445938464e7,2.009721064495355e7,6.139243962452759e6,221413.52713767943
80,5.4079259265662774e7,5.275956047677848e7,5.122896759504203e7,5.040348535862815e7,5.0004587643368125e7,4.203281765036231e7,3.4707030014568955e7,3.0156275097753495e7,2.1228377424424797e7,1.878933697181878e7,6.955295420671312e6,601827.5734907835
81,5.4079259265662774e7,5.275718896687654e7,5.3476768584786944e7,5.359418985173981e7,4.871978933919254e7,5.129917432997981e7,4.429474021361777e7,3.744724526339625e7,3.0901089624722265e7,1.83826217367041e7,7.987963938741289e6,658819.0528360045
82,5.4079259265662774e7,5.275748440147506e7,5.207634895567212e7,5.1217356125892006e7,4.838723691003361e7,4.484924269799167e7,4.024583283278084e7,3.920141409438051e7,4.218666232108337e7,2.8670476289999228e7,7.194376674035654e6,350381.1267891113
83,5.407925926566277e7,5.275576395883008e7,5.5291621288741715e7,4.935405461883181e7,4.6680581361907795e7,4.266821610482195e7,3.886832356087965e7,3.898542270100935e7,3.643893860654208e7,3.289196237140445e7,7.620050862053341e6,401150.7690171009
84,5.4079259265662774e7,5.275576121779369e7,4.996926673432985e7,5.059076520706735e7,4.995795906401044e7,4.57266980017692e7,3.931306555412178e7,2.8142906537619874e7,2.2241885949697264e7,1.3897809435401458e7,5.425603680613437e6,309983.14469040773
85,5.4079259265662774e7,5.275588370174956e7,5.202913368310001e7,5.0725779094908595e7,5.283338678797051e7,4.412748615740132e7,3.166288640894623e7,2.7628758569872856e7,1.760334278558039e7,9.498638729796994e6,6.000153815543296e6,311816.7252465958
86,5.4079259265662774e7,5.275560982938652e7,5.402817271767127e7,5.293775728883041e7,4.839354029229951e7,5.00120001632261e7,4.331639129244186e7,3.968331577068156e7,3.0131860894049916e7,2.474968881738305e7,6.893738632820979e6,450215.01404882
87,5.407925926566277e7,5.27547943147014e7,4.9934029447789855e7,4.9461712160720535e7,5.3636481363392636e7,4.692186865866965e7,3.68423499339924e7,2.8974899454529062e7,2.5567119054230794e7,2.7548283692676276e7,7.690307429014226e6,473115.4625507839
88,5.4079259265662774e7,5.275475582424553e7,5.203170628887661e7,4.681874388443912e7,4.423533014842394e7,3.883390046062885e7,2.9496189801318944e7,2.284763241308844e7,2.255624957856909e7,1.874614046880518e7,7.655277734770911e6,413739.08620250283
89,5.4079259265662774e7,5.275366265822263e7,4.287792882181433e7,4.064910532353914e7,4.03160957366153e7,3.626437550828007e7,3.399876494918835e7,2.781619191918645e7,2.1751708803303912e7,1.7421480089547828e7,7.150212733041643e6,310181.51563417906
90,5.4079259265662774e7,5.275344324183844e7,5.213169064056526e7,5.012287200579291e7,4.758727271004112e7,4.989551531853981e7,4.517159345539881e7,3.723854665555489e7,3.1113065388736546e7,2.1936455363261428e7,6.612826248026172e6,221414.81412720968
91,5.407925926566277e7,5.275081026445212e7,4.992390492382936e7,5.0155465465237826e7,4.915878757115318e7,4.356563798817432e7,3.0947566250681683e7,2.1984135175131246e7,1.5165668759076245e7,1.0643548056983635e7,6.401170429196202e6,509517.1986669742
92,5.4079259265662774e7,5.275037537365921e7,5.2026919054545626e7,4.862159652458715e7,4.852812841113639e7,4.389424698047289e7,3.770325653972873e7,3.0160249838631444e7,1.9849411795784805e7,1.4649008281549018e7,6.677252095992175e6,509517.1986669742
93,5.4079259265662774e7,5.275037537365921e7,4.849961434216307e7,4.6437573239336886e7,4.454390357292819e7,4.05242167802138e7,4.226839587566464e7,3.0660372679425076e7,2.816420104824274e7,1.779727135712876e7,5.102340977592323e6,581240.8155668058
94,5.4079259265662774e7,5.275036376823376e7,5.1193618114723444e7,4.612552151429477e7,4.645137998207687e7,4.032225501184565e7,3.393093797206275e7,2.6519063288508236e7,2.2086527353517734e7,1.5857820200994033e7,6.548209411978315e6,414860.3286781239
95,5.407925926566277e7,5.274963334520224e7,4.9917145699175455e7,5.196372645531574e7,5.7779610014297426e7,6.020628480141446e7,5.638209517518452e7,4.471472505325639e7,3.651519506215526e7,2.509083255856326e7,6.175976568150762e6,662609.7988013227
96,5.4079259265662774e7,5.2749594007963404e7,6.061130017232251e7,5.292839326067419e7,4.747268297394052e7,4.408735223142402e7,3.441983513631661e7,3.099236871383488e7,2.4958228795301646e7,1.719581172488389e7,7.001891530807285e6,326508.8798108164
97,5.4079259265662774e7,5.274959221093471e7,4.700377360271266e7,4.8457204643536754e7,4.4744602188921034e7,4.310947662025708e7,3.07160407386097e7,2.3268326420248225e7,2.5686411787639484e7,1.3099830362128232e7,6.482148355979044e6,464921.90608139464
98,5.4079259265662774e7,5.2749540425497934e7,4.9896776060169056e7,5.003410254932047e7,4.5665115678562135e7,3.9882435799569175e7,3.2153587603441283e7,2.981010252631712e7,2.0528445135616414e7,1.3776002541301671e7,6.406670103510435e6,308777.5298788337
99,5.407925926566277e7,5.274851797593058e7,4.781664206203709e7,4.472431813189911e7,4.350507212482095e7,4.181132947087778e7,3.300921406126727e7,2.8409486473230325e7,2.2673410199669875e7,1.862973174794939e7,6.753044094095102e6,346060.8103525117
100,5.4079259265662774e7,5.274816328437503e7,5.407886748125569e7,4.514428173207129e7,4.671955441533816e7,3.918565562807764e7,3.477608252474603e7,3.3571797629892126e7,2.6676161283354312e7,1.70536356045707e7,6.433628410184221e6,231356.7513056064
101,5.4079259265662774e7,5.274645774169549e7,5.1181240877170436e7,5.2656738789135344e7,5.5575222384242296e7,5.55939829473708e7,5.019168637005934e7,4.2287132347458765e7,3.1685844594087943e7,1.8679715058324393e7,7.476605679494854e6,541559.6368129638
102,5.4079259265662774e7,5.274645774169549e7,4.802979575878849e7,5.221244299163643e7,4.849776520125015e7,4.822006079150835e7,4.75933700215022e7,3.974161829163261e7,3.242874304417839e7,3.879202271267523e7,8.090082329080353e6,413208.00722462445
103,5.407925926566277e7,5.274564757929376e7,4.287886836258541e7,3.82906656034597e7,3.9666356463302016e7,3.617164152875647e7,3.2839566643269584e7,2.6594005329362452e7,2.281536371241146e7,1.4937075435746588e7,3.7186443288108828e6,255805.1929873392
104,5.4079259265662774e7,5.2745593865742825e7,5.91930795664511e7,5.4237518917084e7,4.956787652641411e7,4.762324990190868e7,4.629901499889861e7,3.9746498033581406e7,2.9818806631738827e7,2.1242487941879228e7,6.678168386595602e6,464921.90608139464
105,5.4079259265662774e7,5.274521885078327e7,4.287178802540755e7,3.8365522262973875e7,3.6490172417375386e7,3.855094323128699e7,3.677988422622767e7,3.187353555369643e7,2.494998474640262e7,2.158228981022915e7,6.137028552000334e6,264212.1211406983
106,5.4079259265662774e7,5.2744089079784706e7,4.988130729914024e7,4.3482595914248735e7,4.185192009514171e7,4.422401932181978e7,4.443246536416438e7,4.329574754108076e7,3.764326163094943e7,2.743309266290667e7,7.169090927175068e6,401151.3202315992
107,5.407925926566277e7,5.2744089079784706e7,4.826813854032176e7,4.55677163538331e7,4.625709306721653e7,4.480430502062611e7,4.518756981896901e7,3.596622607066751e7,2.9968912744661942e7,2.2442918976277214e7,6.648560182230239e6,274527.9863433458
108,5.4079259265662774e7,5.2744070605606645e7,5.909609050015837e7,5.991761835692436e7,5.691048786538839e7,5.4205473109504685e7,4.646603747721496e7,4.642842823366842e7,3.750216748997778e7,2.399499989876959e7,2.953534134376796e6,225037.87614737405
109,5.4079259265662774e7,5.274386571644718e7,5.2051760372882925e7,5.675538163027885e7,6.148534389407237e7,5.5255051106776506e7,5.3784544273929e7,5.21774103620967e7,5.5315108337034136e7,4.279876510813638e7,8.090082329080353e6,431100.6604659547
110,5.4079259265662774e7,5.274293211954965e7,5.198393899598106e7,4.3135541867280655e7,4.0179901436213225e7,3.778476022978422e7,3.2525874385791317e7,2.5801349088277355e7,1.9372296545034893e7,1.777799441302175e7,7.004972220758642e6,401151.34020496777
111,5.407925926566277e7,5.274232483750506e7,5.2102281710603274e7,5.681005595894399e7,5.351294091057658e7,4.898122442786759e7,3.994691033293101e7,3.873764604024774e7,3.762702719289437e7,2.58864609025621e7,6.951120353019436e6,263406.5161944174
112,5.4079259265662774e7,5.274232483750506e7,4.987921924384917e7,4.896288987471211e7,4.448258635893047e7,4.351771696087217e7,4.205478703971304e7,3.565001753983613e7,3.763464656593076e7,2.387290952985269e7,6.49967202407887e6,221414.8141272097
