iteration,time_iter,time_primal_forward,time_primal_backward,time_dual_forward,time_dual_backward,time_pruning
76,0.03946208953857422,0.029193878173828125,0.003261089324951172,0.0,0.005960941314697266,0.0
77,0.04100799560546875,0.03246784210205078,0.003237009048461914,0.0,0.0043718814849853516,0.0
78,0.053884029388427734,0.04257988929748535,0.0034639835357666016,0.0,0.006851911544799805,0.0
79,0.04020214080810547,0.030415058135986328,0.0033118724822998047,0.0,0.0054819583892822266,0.0
80,0.05755186080932617,0.030630111694335938,0.0034558773040771484,0.017160892486572266,0.005320072174072266,0.0
81,0.08198118209838867,0.04958009719848633,0.004085063934326172,0.0,0.027374982833862305,0.0
82,0.0431208610534668,0.03169822692871094,0.0031549930572509766,0.0,0.007276058197021484,0.0
83,0.056726932525634766,0.04499411582946777,0.003264904022216797,0.0,0.007544994354248047,0.0
84,0.04102897644042969,0.030942916870117188,0.003448963165283203,0.0,0.005730867385864258,0.0
85,0.04251885414123535,0.031084060668945312,0.0033380985260009766,0.0,0.007071018218994141,0.0
86,0.04353189468383789,0.0314021110534668,0.0036530494689941406,0.0,0.007530927658081055,0.0
87,0.044934988021850586,0.032011985778808594,0.0032269954681396484,0.0,0.008668899536132812,0.0
88,0.053138017654418945,0.044714927673339844,0.0035469532012939453,0.0,0.0039789676666259766,0.0
89,0.045387983322143555,0.03130602836608887,0.0033528804779052734,0.0,0.00975489616394043,0.0
90,0.044476985931396484,0.031867027282714844,0.0037992000579833984,0.0,0.007773876190185547,0.0
91,0.06278800964355469,0.04753994941711426,0.0060269832611083984,0.0,0.007938146591186523,0.0
92,0.04495692253112793,0.03341102600097656,0.0036339759826660156,0.0,0.006866931915283203,0.0
93,0.04388284683227539,0.033212900161743164,0.003804922103881836,0.0,0.005891084671020508,0.0
94,0.04335904121398926,0.03256392478942871,0.003834962844848633,0.0,0.006009817123413086,0.0
95,0.044374942779541016,0.034191131591796875,0.0035779476165771484,0.0,0.005554914474487305,0.0
96,0.04748106002807617,0.03279304504394531,0.00439000129699707,0.0,0.008975028991699219,0.0
97,0.05787491798400879,0.04715609550476074,0.003648996353149414,0.0,0.006076812744140625,0.0
98,0.046193838119506836,0.03438091278076172,0.0034859180450439453,0.0,0.0073201656341552734,0.0
99,0.044966936111450195,0.03354001045227051,0.003545045852661133,0.0,0.006882905960083008,0.0
100,0.06516289710998535,0.03485894203186035,0.003453969955444336,0.019649028778076172,0.006108999252319336,0.0
101,0.0920569896697998,0.05497097969055176,0.005480766296386719,0.0,0.03047800064086914,0.0
102,0.04451417922973633,0.03319096565246582,0.0042018890380859375,0.0,0.0061070919036865234,0.0
103,0.04577207565307617,0.03400611877441406,0.0043370723724365234,0.0,0.006438016891479492,0.0
104,0.04715299606323242,0.03382301330566406,0.0043561458587646484,0.0,0.007985115051269531,0.0
105,0.0479741096496582,0.03457188606262207,0.003314971923828125,0.0,0.008812904357910156,0.0
106,0.06334114074707031,0.049130916595458984,0.003751993179321289,0.0,0.009331941604614258,0.0
107,0.04684710502624512,0.03628993034362793,0.0038290023803710938,0.0,0.00574493408203125,0.0
108,0.04696989059448242,0.03558492660522461,0.0036509037017822266,0.0,0.006796836853027344,0.0
109,0.04884195327758789,0.035501956939697266,0.0033071041107177734,0.0,0.00896906852722168,0.0
110,0.05916905403137207,0.036245107650756836,0.003448009490966797,0.0,0.018201112747192383,0.0
111,0.07449603080749512,0.05989813804626465,0.004395008087158203,0.0,0.008656024932861328,0.0
112,0.049282073974609375,0.03730893135070801,0.003709077835083008,0.0,0.00726008415222168,0.0
113,0.04575920104980469,0.03673887252807617,0.003782987594604492,0.0,0.00424504280090332,0.0
114,0.050314903259277344,0.03815007209777832,0.0036110877990722656,0.0,0.007484912872314453,0.0
115,0.06226396560668945,0.0515131950378418,0.003451108932495117,0.0,0.006227016448974609,0.0
116,0.04639291763305664,0.036859989166259766,0.003515958786010742,0.0,0.0049741268157958984,0.0
117,0.05315518379211426,0.03671884536743164,0.0035479068756103516,0.0,0.011674880981445312,0.0
118,0.04812288284301758,0.03739118576049805,0.003951072692871094,0.0,0.005753993988037109,0.0
119,0.06303095817565918,0.05120491981506348,0.003993034362792969,0.0,0.006801128387451172,0.0
120,0.06748604774475098,0.036682844161987305,0.004169940948486328,0.019031047821044922,0.0064699649810791016,0.0
121,0.08508706092834473,0.05646395683288574,0.0038509368896484375,0.0,0.023541927337646484,0.0
122,0.04939913749694824,0.03660297393798828,0.00416111946105957,0.0,0.007456064224243164,0.0
123,0.06196308135986328,0.051698923110961914,0.0035791397094726562,0.0,0.005578041076660156,0.0
124,0.050948143005371094,0.03915596008300781,0.003782033920288086,0.0,0.006971120834350586,0.0
125,0.05088090896606445,0.03750491142272949,0.003443002700805664,0.0,0.008842945098876953,0.0
126,0.054208993911743164,0.041645050048828125,0.004419088363647461,0.0,0.006634950637817383,0.0
127,0.06597018241882324,0.053507089614868164,0.0038559436798095703,0.0,0.0074329376220703125,0.0
128,0.05247688293457031,0.03972792625427246,0.0038008689880371094,0.0,0.007902860641479492,0.0
129,0.05514788627624512,0.04145407676696777,0.00380706787109375,0.0,0.008702993392944336,0.0
130,0.05279898643493652,0.040205955505371094,0.0038001537322998047,0.0,0.007700920104980469,0.0
131,0.08337903022766113,0.07183003425598145,0.003740072250366211,0.0,0.006577014923095703,0.0
132,0.04959893226623535,0.04035592079162598,0.003930091857910156,0.0,0.00425410270690918,0.0
133,0.050627946853637695,0.0403439998626709,0.0035829544067382812,0.0,0.0052471160888671875,0.0
134,0.05291604995727539,0.039552927017211914,0.00405120849609375,0.0,0.008192062377929688,0.0
135,0.06529092788696289,0.053533077239990234,0.003923177719116211,0.0,0.006688117980957031,0.0
136,0.06251788139343262,0.0500030517578125,0.003715991973876953,0.0,0.007643938064575195,0.0
137,0.05184507369995117,0.03954291343688965,0.003968000411987305,0.0,0.007143974304199219,0.0
138,0.05536293983459473,0.04049801826477051,0.004297971725463867,0.0,0.009218931198120117,0.0
139,0.07018899917602539,0.05690193176269531,0.00397491455078125,0.0,0.008183956146240234,0.0
140,0.0738229751586914,0.04363393783569336,0.004162788391113281,0.017878055572509766,0.0069332122802734375,0.0
141,0.0913090705871582,0.06230807304382324,0.004414081573486328,0.0,0.023406982421875,0.0
142,0.053320884704589844,0.04238295555114746,0.0038678646087646484,0.0,0.005846977233886719,0.0
143,0.07001590728759766,0.057274818420410156,0.003996849060058594,0.0,0.0074269771575927734,0.0
144,0.05770111083984375,0.046189069747924805,0.004134178161621094,0.0,0.00619196891784668,0.0
145,0.056678056716918945,0.044525861740112305,0.00407719612121582,0.0,0.0069179534912109375,0.0
146,0.05694413185119629,0.04371309280395508,0.0038878917694091797,0.0,0.008059024810791016,0.0
147,0.07396507263183594,0.05941510200500488,0.0037980079650878906,0.0,0.009495019912719727,0.0
148,0.05899786949157715,0.04370903968811035,0.003993988037109375,0.0,0.010092973709106445,0.0
149,0.05830693244934082,0.04388999938964844,0.0039861202239990234,0.0,0.008805990219116211,0.0
150,0.05554604530334473,0.04383707046508789,0.004121065139770508,0.0,0.006354093551635742,0.0
151,0.07472109794616699,0.061164140701293945,0.004192829132080078,0.0,0.008198022842407227,0.0
152,0.05935311317443848,0.04560279846191406,0.0038590431213378906,0.0,0.008781909942626953,0.0
153,0.05844306945800781,0.04574704170227051,0.004189968109130859,0.0,0.0072689056396484375,0.0
154,0.07243800163269043,0.059741973876953125,0.004008054733276367,0.0,0.007459163665771484,0.0
155,0.059285879135131836,0.04665112495422363,0.0038831233978271484,0.0,0.00748896598815918,0.0
156,0.06092715263366699,0.04657697677612305,0.0034711360931396484,0.0,0.009701967239379883,0.0
157,0.058785200119018555,0.04740309715270996,0.0038559436798095703,0.0,0.0063018798828125,0.0
158,0.07760000228881836,0.06452512741088867,0.004008054733276367,0.0,0.007460832595825195,0.0
159,0.06877398490905762,0.05057787895202637,0.0047681331634521484,0.0,0.010832071304321289,0.0
160,0.11586713790893555,0.05905795097351074,0.005280017852783203,0.04218292236328125,0.0068798065185546875,0.0
161,0.1281139850616455,0.08548402786254883,0.005641937255859375,0.0,0.035681962966918945,0.0
162,0.07298612594604492,0.06299710273742676,0.003592967987060547,0.0,0.0050809383392333984,0.0
163,0.06094098091125488,0.04861187934875488,0.00403904914855957,0.0,0.007112979888916016,0.0
164,0.0609588623046875,0.050050973892211914,0.004170894622802734,0.0,0.005320072174072266,0.0
165,0.07522106170654297,0.062097787857055664,0.0039179325103759766,0.0,0.007928133010864258,0.0
166,0.061167001724243164,0.04933285713195801,0.003713846206665039,0.0,0.006551027297973633,0.0
167,0.059771060943603516,0.047638893127441406,0.00400996208190918,0.0,0.0068509578704833984,0.0
168,0.05849599838256836,0.04922986030578613,0.003944873809814453,0.0,0.004068851470947266,0.0
169,0.07538294792175293,0.0635378360748291,0.003911018371582031,0.0,0.006684064865112305,0.0
170,0.06564593315124512,0.0505061149597168,0.004351139068603516,0.0,0.009434938430786133,0.0
171,0.08379912376403809,0.07079386711120605,0.004327058792114258,0.0,0.007355928421020508,0.0
172,0.07976412773132324,0.0659489631652832,0.0045299530029296875,0.0,0.008001089096069336,0.0
173,0.06763005256652832,0.052815914154052734,0.0038280487060546875,0.0,0.009823083877563477,0.0
174,0.07534384727478027,0.06177401542663574,0.0041730403900146484,0.0,0.00804591178894043,0.0
175,0.09083700180053711,0.07365107536315918,0.004392862319946289,0.0,0.01110982894897461,0.0
176,0.07427692413330078,0.06115913391113281,0.005101919174194336,0.0,0.006356000900268555,0.0
177,0.07036018371582031,0.0587160587310791,0.004518985748291016,0.0,0.005753993988037109,0.0
178,0.0755000114440918,0.0609278678894043,0.0042209625244140625,0.0,0.008918046951293945,0.0
179,0.07400321960449219,0.061408042907714844,0.004511117935180664,0.0,0.006865024566650391,0.0
180,0.09249401092529297,0.054054975509643555,0.003944873809814453,0.0254209041595459,0.007442951202392578,0.0
181,0.11700606346130371,0.07673001289367676,0.004481077194213867,0.0,0.034371137619018555,0.0
182,0.09077310562133789,0.06946802139282227,0.004199981689453125,0.0,0.01582193374633789,0.0
183,0.0690608024597168,0.0550229549407959,0.00442194938659668,0.0,0.008311986923217773,0.0
184,0.06836795806884766,0.05568218231201172,0.004424095153808594,0.0,0.0069620609283447266,0.0
185,0.08497405052185059,0.06876921653747559,0.004587888717651367,0.0,0.010416030883789062,0.0
186,0.06930708885192871,0.0552370548248291,0.004523038864135742,0.0,0.008294105529785156,0.0
187,0.07356786727905273,0.056915998458862305,0.004785060882568359,0.0,0.010404825210571289,0.0
188,0.08801817893981934,0.06911396980285645,0.004628181457519531,0.0,0.012789011001586914,0.0
189,0.07431912422180176,0.05620002746582031,0.004359006881713867,0.0,0.012494087219238281,0.0
190,0.07305407524108887,0.05797886848449707,0.003964900970458984,0.0,0.00978398323059082,0.0
191,0.10186409950256348,0.09007096290588379,0.0040569305419921875,0.0,0.0064580440521240234,0.0
192,0.06798195838928223,0.05639314651489258,0.004054069519042969,0.0,0.0060999393463134766,0.0
193,0.07578682899475098,0.05810809135437012,0.004848003387451172,0.0,0.011235237121582031,0.0
194,0.08473396301269531,0.07144308090209961,0.00481104850769043,0.0,0.007143974304199219,0.0
195,0.07437896728515625,0.05755186080932617,0.004837989807128906,0.0,0.010751008987426758,0.0
196,0.077301025390625,0.058838844299316406,0.004434823989868164,0.0,0.01242685317993164,0.0
197,0.08420395851135254,0.07100200653076172,0.0043408870697021484,0.0,0.007424831390380859,0.0
198,0.0811910629272461,0.06584811210632324,0.004247903823852539,0.0,0.009763956069946289,0.0
199,0.07723522186279297,0.06125998497009277,0.004281044006347656,0.0,0.010276079177856445,0.0
200,0.10487604141235352,0.07348990440368652,0.004890918731689453,0.0178220272064209,0.007105112075805664,0.0
201,0.11304688453674316,0.08199310302734375,0.0043849945068359375,0.0,0.025341033935546875,0.0
202,0.07663607597351074,0.0581820011138916,0.004700899124145508,0.0,0.012359857559204102,0.0
203,0.09357404708862305,0.07416796684265137,0.0051190853118896484,0.0,0.012953042984008789,0.0
204,0.08257699012756348,0.06806421279907227,0.00415492057800293,0.0,0.008743047714233398,0.0
205,0.07533407211303711,0.062391042709350586,0.004747867584228516,0.0,0.006788969039916992,0.0
206,0.09172987937927246,0.07790422439575195,0.004620075225830078,0.0,0.00792694091796875,0.0
207,0.08265304565429688,0.06290888786315918,0.004930973052978516,0.0,0.013319969177246094,0.0
208,0.08152103424072266,0.06342005729675293,0.00439906120300293,0.0,0.012250900268554688,0.0
209,0.09681820869445801,0.07661700248718262,0.004914045333862305,0.0,0.013759851455688477,0.0
210,0.0771188735961914,0.061959028244018555,0.004467010498046875,0.0,0.009265899658203125,0.0
211,0.11054015159606934,0.09131789207458496,0.003994941711425781,0.0,0.013757944107055664,0.0
212,0.09642815589904785,0.08172297477722168,0.004235029220581055,0.0,0.009007930755615234,0.0
213,0.08129596710205078,0.06543684005737305,0.0045871734619140625,0.0,0.009895086288452148,0.0
214,0.08826208114624023,0.0666818618774414,0.004704952239990234,0.0,0.015441179275512695,0.0
215,0.08587980270385742,0.06824898719787598,0.004615068435668945,0.0,0.0114898681640625,0.0
216,0.08258605003356934,0.06821703910827637,0.004523038864135742,0.0,0.008331060409545898,0.0
217,0.09372711181640625,0.06588101387023926,0.004972934722900391,0.0,0.009350061416625977,0.0
218,0.0827779769897461,0.06901907920837402,0.00448298454284668,0.0,0.007812976837158203,0.0
219,0.08492398262023926,0.06946706771850586,0.0053060054779052734,0.0,0.008641958236694336,0.0
220,0.13073420524597168,0.08177995681762695,0.004576921463012695,0.03569197654724121,0.007177114486694336,0.0
221,0.12990903854370117,0.09033894538879395,0.004515171051025391,0.0,0.03362584114074707,0.0
222,0.08814787864685059,0.06950497627258301,0.005059003829956055,0.0,0.012173891067504883,0.0
223,0.09806299209594727,0.08165717124938965,0.004881143569946289,0.0,0.010029077529907227,0.0
224,0.0929250717163086,0.0715949535369873,0.004795074462890625,0.0,0.015091180801391602,0.0
225,0.0931711196899414,0.07073688507080078,0.0048558712005615234,0.0,0.016071081161499023,0.0
226,0.10138297080993652,0.0826570987701416,0.0047261714935302734,0.0,0.012434005737304688,0.0
227,0.08651518821716309,0.06934499740600586,0.005548954010009766,0.0,0.009970903396606445,0.0
228,0.0864870548248291,0.06923818588256836,0.005042076110839844,0.0,0.010632991790771484,0.0
229,0.0944831371307373,0.07533383369445801,0.005158901214599609,0.0,0.012546062469482422,0.0
230,0.08747386932373047,0.07318305969238281,0.004698038101196289,0.0,0.007866144180297852,0.0
231,0.1252129077911377,0.09646797180175781,0.015416860580444336,0.0,0.01163482666015625,0.0
232,0.09712004661560059,0.0739448070526123,0.004774808883666992,0.0,0.016830921173095703,0.0
233,0.09073400497436523,0.07436299324035645,0.004523038864135742,0.0,0.010381937026977539,0.0
234,0.10287117958068848,0.0850529670715332,0.005109071731567383,0.0,0.010952234268188477,0.0
235,0.09472489356994629,0.07540512084960938,0.00501704216003418,0.0,0.012784004211425781,0.0
236,0.09154891967773438,0.0732278823852539,0.005223989486694336,0.0,0.011626005172729492,0.0
237,0.10240006446838379,0.08539915084838867,0.005502939224243164,0.0,0.01004791259765625,0.0
238,0.09431815147399902,0.07509589195251465,0.005018949508666992,0.0,0.012494087219238281,0.0
239,0.09737300872802734,0.07681918144226074,0.005033016204833984,0.0,0.013813018798828125,0.0
240,0.10709095001220703,0.07560181617736816,0.0053060054779052734,0.017596006393432617,0.007039070129394531,0.0
241,0.13419699668884277,0.09835195541381836,0.004742860794067383,0.0,0.029593944549560547,0.0
242,0.10991501808166504,0.09055709838867188,0.005059957504272461,0.0,0.012816905975341797,0.0
243,0.09643292427062988,0.07906413078308105,0.005825042724609375,0.0,0.010102987289428711,0.0
244,0.09723091125488281,0.07868385314941406,0.005160093307495117,0.0,0.011748075485229492,0.0
245,0.10796594619750977,0.0920569896697998,0.004910945892333984,0.0,0.008993864059448242,0.0
246,0.09389996528625488,0.07906317710876465,0.0046939849853515625,0.0,0.008533000946044922,0.0
247,0.10174894332885742,0.0817420482635498,0.0054340362548828125,0.0,0.012924909591674805,0.0
248,0.09759688377380371,0.08237600326538086,0.00560307502746582,0.0,0.008049964904785156,0.0
249,0.0990290641784668,0.08339595794677734,0.005337953567504883,0.0,0.008847951889038086,0.0
250,0.11213994026184082,0.0934751033782959,0.0052759647369384766,0.0,0.011770963668823242,0.0
251,0.13970708847045898,0.11817789077758789,0.005749940872192383,0.0,0.014085054397583008,0.0
252,0.12186002731323242,0.10001683235168457,0.005820035934448242,0.0,0.014328956604003906,0.0
253,0.12926077842712402,0.11080694198608398,0.005087137222290039,0.0,0.011848926544189453,0.0
254,0.10007309913635254,0.08552289009094238,0.0049970149993896484,0.0,0.007946968078613281,0.0
255,0.11483502388000488,0.08724403381347656,0.004574775695800781,0.0,0.009070873260498047,0.0
256,0.10318207740783691,0.08975982666015625,0.004951953887939453,0.0,0.006910085678100586,0.0
257,0.10501408576965332,0.08798503875732422,0.00530695915222168,0.0,0.010140180587768555,0.0
258,0.11618494987487793,0.09819698333740234,0.005736112594604492,0.0,0.010602951049804688,0.0
259,0.10225605964660645,0.08634495735168457,0.0057010650634765625,0.0,0.008646965026855469,0.0
260,0.14270401000976562,0.08619499206542969,0.005249977111816406,0.042260169982910156,0.007230997085571289,0.0
261,0.18223094940185547,0.11057496070861816,0.005078792572021484,0.0,0.06473493576049805,0.0
262,0.11197400093078613,0.09488797187805176,0.005897998809814453,0.0,0.009624958038330078,0.0
263,0.12975597381591797,0.11271500587463379,0.005097866058349609,0.0,0.01031184196472168,0.0
264,0.10355997085571289,0.08459997177124023,0.005895853042602539,0.0,0.01147603988647461,0.0
265,0.10437393188476562,0.08439922332763672,0.005173921585083008,0.0,0.013172149658203125,0.0
266,0.1270458698272705,0.10482501983642578,0.005028963088989258,0.0,0.015604019165039062,0.0
267,0.1093909740447998,0.09193992614746094,0.004996061325073242,0.0,0.010889053344726562,0.0
268,0.1219940185546875,0.10234594345092773,0.005816221237182617,0.0,0.012253999710083008,0.0
269,0.10923886299133301,0.09141993522644043,0.005408048629760742,0.0,0.010827064514160156,0.0
270,0.10535383224487305,0.08864998817443848,0.0052030086517333984,0.0,0.009788036346435547,0.0
271,0.13826203346252441,0.12199902534484863,0.0051801204681396484,0.0,0.009511947631835938,0.0
272,0.10844683647155762,0.09225702285766602,0.005605936050415039,0.0,0.009019136428833008,0.0
273,0.12653684616088867,0.1075429916381836,0.00529789924621582,0.0,0.012161970138549805,0.0
274,0.12130498886108398,0.10467195510864258,0.0050201416015625,0.0,0.010030031204223633,0.0
275,0.10857009887695312,0.09197282791137695,0.005255937576293945,0.0,0.00929117202758789,0.0
276,0.1378331184387207,0.12202596664428711,0.004864931106567383,0.0,0.009305000305175781,0.0
277,0.12113404273986816,0.1054539680480957,0.005460977554321289,0.0,0.008221864700317383,0.0
278,0.13390278816223145,0.10763311386108398,0.006102085113525391,0.0,0.01816391944885254,0.0
279,0.11843514442443848,0.0997929573059082,0.0049970149993896484,0.0,0.012017011642456055,0.0
280,0.17008113861083984,0.09426999092102051,0.005042076110839844,0.057608842849731445,0.011214017868041992,0.0
281,0.19841694831848145,0.12737298011779785,0.005279064178466797,0.0,0.0641331672668457,0.0
282,0.11763596534729004,0.09773111343383789,0.0055849552154541016,0.0,0.012471914291381836,0.0
283,0.13547015190124512,0.11660599708557129,0.0051021575927734375,0.0,0.01203608512878418,0.0
284,0.11761188507080078,0.09470701217651367,0.005366086959838867,0.0,0.01580810546875,0.0
285,0.11920285224914551,0.09811210632324219,0.0055959224700927734,0.0,0.013856172561645508,0.0
286,0.12940120697021484,0.11360287666320801,0.005012035369873047,0.0,0.009212017059326172,0.0
287,0.11624598503112793,0.09533309936523438,0.004949092864990234,0.0,0.014393091201782227,0.0
288,0.1349649429321289,0.1162409782409668,0.00510096549987793,0.0,0.011217117309570312,0.0
289,0.11493802070617676,0.09467816352844238,0.0051190853118896484,0.0,0.01324605941772461,0.0
290,0.13412785530090332,0.11493706703186035,0.00613713264465332,0.0,0.011281013488769531,0.0
291,0.1418590545654297,0.12353682518005371,0.005388975143432617,0.0,0.011346101760864258,0.0
292,0.11490106582641602,0.09779596328735352,0.005397796630859375,0.0,0.009985923767089844,0.0
293,0.12943387031555176,0.11362099647521973,0.005782127380371094,0.0,0.008341073989868164,0.0
294,0.1177210807800293,0.10135412216186523,0.005177974700927734,0.0,0.009574174880981445,0.0
295,0.13389110565185547,0.11296796798706055,0.006440162658691406,0.0,0.012924909591674805,0.0
296,0.11982202529907227,0.10183191299438477,0.006520986557006836,0.0,0.009694099426269531,0.0
297,0.12306809425354004,0.09844493865966797,0.005967855453491211,0.0,0.01680898666381836,0.0
298,0.1347501277923584,0.11272192001342773,0.005530118942260742,0.0,0.014727115631103516,0.0
