iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
25,5.388988584247269e7,5.214353714939915e7,4.2398640953029074e7,4.454293462061547e7,4.222783073987967e7,3.660566564117268e7,3.198615409445858e7,3.041840452573353e7,2.6677361868159775e7,1.856469053559887e7,6.443418389721348e6,220901.02103774494
26,5.388988584247269e7,5.264578487848157e7,4.273997054719107e7,4.4780773331424154e7,4.27324336071814e7,4.1015815055017486e7,3.2812812100410692e7,2.603312553411465e7,2.075731956033759e7,1.8596240806302328e7,6.206519510179167e6,220901.96419892166
27,5.388988584247269e7,5.205853683686884e7,5.300757183912249e7,4.4701352889409944e7,4.447239207135613e7,3.868372929501432e7,3.491974518830927e7,2.88907625715177e7,2.1646942819533862e7,1.4979681711266981e7,6.048165071066763e6,302214.35438932234
28,5.388988584247269e7,5.204814017198025e7,4.598418944947714e7,4.6051444006377265e7,4.294814956333858e7,3.753751988400312e7,3.6957223807416886e7,2.7922438629730858e7,2.2097199773376994e7,1.6887930174612474e7,6.312290161570127e6,464506.9702429831
29,5.388988584247269e7,5.2052604752375714e7,4.235491495942034e7,3.944398456435594e7,3.676618605349782e7,3.468376295322396e7,2.4771190892977953e7,2.16296142940111e7,1.715870949568022e7,1.1102956088513423e7,6.539933541293764e6,398717.64856112405
30,5.388988584247269e7,5.211939303296122e7,4.715410239770858e7,4.109555736584397e7,3.930815540541093e7,3.600453278847402e7,3.0455275709765702e7,2.5240154196402147e7,2.1279406985385887e7,1.6103760648982074e7,6.798190922981628e6,391490.6042261112
31,5.388988584247269e7,5.21214683117807e7,4.7156541285952844e7,4.578515559180202e7,4.195276316201274e7,3.60243202498323e7,3.364627463864231e7,2.7258555962916397e7,2.1355747140378773e7,1.9507855561650507e7,5.469669545389539e6,555554.5194223953
32,5.388988584247269e7,5.212304239366217e7,4.238554606792501e7,4.1568592276798144e7,3.867083966778748e7,3.886819204240133e7,3.719529928430733e7,2.8738149068630688e7,2.1981051842541363e7,1.8083443544851534e7,5.900714871451818e6,309677.4570680696
33,5.388988584247269e7,5.212931373490879e7,4.906272249101214e7,4.894428041903029e7,4.661381553520396e7,4.541147540922575e7,3.689640425911251e7,3.1926516161824174e7,2.9475374678866357e7,2.1704879462123822e7,6.514156286295428e6,250412.15589813105
34,5.388988584247269e7,5.212363379166839e7,5.890847857107023e7,5.3420180550038725e7,4.8191974361922175e7,4.196870489259106e7,3.783263501404871e7,3.030522395622307e7,2.4898374221715454e7,1.9004033281225044e7,6.14378751879343e6,220910.52454751983
35,5.388988584247269e7,5.2123633791668385e7,5.81733184397623e7,5.934662648932038e7,5.1898786698473185e7,5.0385618834460646e7,3.847186416045125e7,2.901385171006404e7,2.0061080443736922e7,1.583252363595115e7,6.917978461451331e6,245827.28189984942
36,5.388988584247269e7,5.21238810018787e7,5.274949405459758e7,5.5209756125659615e7,4.962024689166121e7,4.3184040475386575e7,3.616155441919313e7,2.8967864698546126e7,2.125597263986995e7,1.331424481284318e7,7.513914970926544e6,413129.54633110773
37,5.388988584247269e7,5.212676295297393e7,4.755621414461783e7,4.657105542875623e7,4.653654602215135e7,3.896265758314091e7,3.2890215045466706e7,2.489622710121958e7,1.7975730196139112e7,1.5497305041350499e7,5.357916463101305e6,662570.2400366397
38,5.388988584247269e7,5.2104023080167115e7,5.059897446091449e7,4.670349014668075e7,4.67062243217217e7,4.278498898913327e7,3.714529398120193e7,3.214553650878121e7,2.4287160312791526e7,1.742127949204899e7,7.495892569018875e6,337845.3772587831
39,5.388988584247269e7,5.211466409597716e7,4.2238283082379565e7,4.024699326651062e7,4.119481300868234e7,3.646280926760818e7,3.294300342278094e7,3.1969552662706293e7,2.516045500974141e7,1.874232669347076e7,4.672763999731592e6,401077.00425577554
40,5.388988584247269e7,5.207497844050675e7,4.6067080122401804e7,4.511555079744797e7,4.5880726081503496e7,4.1991842298415214e7,4.113757212766126e7,3.230432927256438e7,3.036369686545276e7,2.0928674879801527e7,6.953293711053327e6,411941.2561347211
41,5.388988584247269e7,5.207352709438196e7,5.89207787830146e7,5.419046400655563e7,4.643355760980159e7,4.406262575249936e7,4.096569683996625e7,3.550649754562954e7,2.6169358991002433e7,2.207204406482912e7,6.472950324999127e6,527557.2402557055
42,5.388988584247269e7,5.207233450539544e7,4.230349676580088e7,4.356664912241476e7,4.457563856203921e7,3.917870339329702e7,2.973418942566079e7,2.81481257215333e7,2.8242544038413778e7,2.7724480691353988e7,7.774833950434062e6,401266.10757875594
43,5.388988584247269e7,5.207318687307107e7,5.269454606322219e7,5.742783252267428e7,5.003994689326152e7,4.784280650869146e7,4.101002788627732e7,3.9068465015120625e7,3.2630876120799184e7,1.9112573336403623e7,5.835332080435052e6,269278.43513183924
44,5.388988584247269e7,5.20775890872625e7,4.664603540264749e7,4.6848330720549956e7,4.8358602874960676e7,4.254752347491154e7,3.0730648632156566e7,2.3404720798808105e7,2.0434822870349236e7,1.5322226855487116e7,4.0922366845945497e6,300145.4370590211
45,5.388988584247269e7,5.212131111373854e7,4.68615390182389e7,4.3424141815388e7,4.129669777412805e7,3.541132300268687e7,3.1381164438487977e7,2.9606541349279836e7,2.2901426405042313e7,1.7446841620111093e7,7.138079099570406e6,628672.21460639
46,5.388988584247269e7,5.264765284201076e7,6.152566291209882e7,6.139475723660136e7,5.609169710850629e7,4.803119286808798e7,4.004197467224872e7,2.743652715721424e7,2.1541557204243086e7,1.6733744322705084e7,7.2333376582490085e6,401150.3011315405
47,5.388988584247269e7,5.241249828492054e7,5.4073057407403246e7,5.059518118776858e7,4.750259755146794e7,4.4701940746952206e7,3.678824526690887e7,2.994096613522695e7,2.1044260495485157e7,1.5013482716670087e7,6.513241197090309e6,224862.69491214227
48,5.388988584247269e7,5.237605592462067e7,5.1710876086971104e7,5.378454141617732e7,5.015095552601533e7,4.313597514976719e7,3.844272318917972e7,3.7061296753144346e7,3.396137815184179e7,3.3217680283983223e7,7.38302720793814e6,401150.43973108765
49,5.388988584247269e7,5.259007764856997e7,5.004325497712947e7,5.325307048706893e7,5.311050140242438e7,4.9147652679873124e7,4.432231522413029e7,3.715907441606757e7,2.9268862864800904e7,2.629054347363334e7,7.063795721242383e6,435985.36541966663
50,5.388988584247269e7,5.208733892474176e7,5.099434550741814e7,5.392303020304255e7,4.725894602312411e7,5.0794412749737844e7,5.1587275250937045e7,3.855222013741839e7,3.020263433373388e7,2.0468279850544803e7,7.889173671135209e6,662601.3527610475
51,5.388988584247269e7,5.254897492873031e7,5.967435547733823e7,5.3562516794220224e7,4.8613593074831486e7,4.248846267197698e7,4.251300092047702e7,3.4898071766082555e7,3.345259831362295e7,2.2405118242753856e7,7.817727270262963e6,558597.9842515633
52,5.388988584247269e7,5.2410811184294865e7,5.8526276494629145e7,5.429951811957207e7,5.067904800430851e7,4.347240294983441e7,4.14177740733013e7,3.474220938488051e7,3.3970804355241455e7,2.168587569140349e7,7.36686637146566e6,534322.7791033469
53,5.388988584247269e7,5.1833883963597946e7,5.80873230617462e7,4.637266313727598e7,4.760108463988139e7,4.184518938791391e7,3.7947171380848154e7,3.193541429523681e7,2.9855807089545056e7,2.4010845261856932e7,7.011428964002676e6,401150.36436673807
54,5.388988584247269e7,5.18363945741219e7,4.665373227569746e7,4.077097720368083e7,3.821108803244507e7,3.301296337282993e7,2.6248658998495594e7,2.079725545207666e7,1.7918761785987556e7,1.619638163377974e7,6.1528863854727745e6,464507.78463310335
55,5.388988584247269e7,5.18364421097493e7,4.598553436684238e7,4.313166545372233e7,4.126175963952279e7,3.91006024175567e7,2.8715216139639944e7,2.26582924133398e7,1.62402498313516e7,1.472069595262222e7,6.5052449037814485e6,315101.9562622469
56,5.388988584247269e7,5.18358013579855e7,4.95402765726489e7,4.467282380261402e7,4.3632047744206965e7,4.2317177006196916e7,4.311802489075707e7,3.17224507074634e7,2.4708160244614564e7,1.8453576814667046e7,6.858988978206709e6,453130.6167617209
57,5.388988584247269e7,5.22394458603659e7,4.2438768294663325e7,4.252504793958369e7,4.3218250592457324e7,4.480531627410659e7,3.8177879168678135e7,2.8358739334795803e7,2.6129818032242984e7,1.8345337023597967e7,7.677735664322942e6,621348.091009922
58,5.388988584247269e7,5.252743804450379e7,4.2661432316923164e7,4.392029080746407e7,4.1036694072932586e7,3.9286127738827094e7,3.3332052024316147e7,2.8242612670200005e7,2.064329941223788e7,1.6359162627066636e7,6.4341248901783405e6,237936.84731776983
59,5.388988584247269e7,5.252648537863389e7,4.923899711540971e7,4.912091355242718e7,4.827170547988413e7,4.140794495212516e7,3.933418060962202e7,3.094971869861947e7,2.3046254738042377e7,1.6103026919282217e7,6.723126294294404e6,479473.6807924727
60,5.388988584247269e7,5.185238939039296e7,4.6789381471226685e7,4.070022075907853e7,3.6964442812661864e7,3.538716790746862e7,3.0490596128349528e7,2.805881636573282e7,2.560991810776966e7,2.206883468474477e7,6.922082730505412e6,544416.1620729106
61,5.388988584247269e7,5.1853001847897194e7,4.923424050591569e7,4.517311416404283e7,4.083611980513103e7,3.7874818971275926e7,3.457102967787136e7,2.750024836233031e7,2.1777066120767802e7,1.9869580859657202e7,6.565974215171246e6,464506.3173335965
62,5.388988584247269e7,5.2088587658935666e7,4.761736825786731e7,4.356160724861552e7,4.47955003590111e7,4.84909666350584e7,4.108623652862589e7,3.629083008036265e7,2.6953435344824553e7,2.427848829579734e7,7.339903297198073e6,306284.88365231815
63,5.388988584247269e7,5.2168853227327e7,5.981936961523227e7,5.320158272498367e7,5.181655208165893e7,4.8453900963762134e7,4.546737065422638e7,3.2677875355012804e7,2.8884605460047565e7,3.757108098540374e7,8.089869157401634e6,662609.6110973239
64,5.388988584247269e7,5.249418055272964e7,4.6058356256386355e7,4.208050225397665e7,4.137793488801113e7,3.5494321164200306e7,3.3477184368360087e7,3.0319751625039056e7,2.5121342942948878e7,1.8375669146759357e7,7.380163865264362e6,407189.73649799626
65,5.388988584247269e7,5.248976091636563e7,4.724337009641082e7,4.421004013830768e7,4.588758121392606e7,4.891760443865292e7,4.0823759711147085e7,3.229310056581001e7,2.4179824477362093e7,2.0088383312627293e7,7.505868595482523e6,662609.3530025815
66,5.388988584247269e7,5.191424047997709e7,4.9849223459112965e7,4.8694403528620735e7,4.969714548234579e7,5.34429895350479e7,4.400937173326105e7,3.593300744018303e7,2.9159871817527156e7,2.192283592474785e7,6.918605740314439e6,226657.71533971853
67,5.388988584247269e7,5.223571908510374e7,5.3580052215005435e7,4.939592808669304e7,5.019983086863221e7,4.319293147167727e7,3.327656911314656e7,3.623296009630686e7,2.4983186044196755e7,1.6764042995808378e7,6.51822645160426e6,464506.31411430537
68,5.388988584247269e7,5.223659846236116e7,4.203877942852687e7,3.7817653871635556e7,3.883308934999108e7,3.718940626730172e7,2.8821442290065035e7,2.2153370901279606e7,2.0454558331618562e7,1.5939728823022034e7,6.1698437111188555e6,276023.52473087795
69,5.388988584247269e7,5.2467507315729015e7,4.750212083886111e7,4.392446481743013e7,4.0863121706939876e7,3.646599535791175e7,2.940009513836442e7,2.6688821713814154e7,2.2632227596722662e7,2.0693071559724707e7,6.02849682191485e6,302802.6738389804
70,5.388988584247269e7,5.243247414793448e7,4.921723509347341e7,5.211148325075276e7,4.528486178838913e7,3.9966595019570276e7,3.128954882654141e7,2.2808929202930525e7,2.1384790782933302e7,1.5959154708940024e7,5.761637492266912e6,220901.10679955286
71,5.388988584247269e7,5.242203694293566e7,4.657875596813983e7,4.298104383960104e7,4.349806297505294e7,3.81271867999562e7,3.7250128552256405e7,2.8158983147620678e7,2.241221995033162e7,1.4624175871879516e7,6.526973163173218e6,464507.784633104
72,5.388988584247269e7,5.241814779264051e7,4.264901696928036e7,4.0844231588652745e7,4.086273452032794e7,3.570804266472775e7,3.046672495832172e7,2.613675664015568e7,2.1700366416675206e7,1.97806947090544e7,7.555033685712964e6,389610.6265412989
73,5.388988584247269e7,5.2415613921219125e7,6.1026945427817926e7,6.001809426757841e7,6.2684501591217875e7,6.106397749977037e7,4.986174003768945e7,4.36864846262182e7,2.8171223187803768e7,1.7082993450730577e7,7.11759324567407e6,662605.9554102792
74,5.388988584247269e7,5.241304554100863e7,4.234571787227898e7,4.177891167100945e7,4.0732848365551576e7,4.0851486219361484e7,3.447544046247247e7,2.7224053305121392e7,2.327097744449033e7,1.5176471816222178e7,6.112221892545556e6,311819.6722558114
75,5.388988584247269e7,5.240906017372705e7,4.968469098273612e7,4.5707047731227286e7,4.4985755457793325e7,4.471905351898366e7,4.3915557019372344e7,4.270324788996479e7,3.467795164540682e7,2.1977897466475837e7,6.9757185069015045e6,662609.2295379152
76,5.388988584247269e7,5.2190730978906855e7,5.810487627796083e7,5.4584614636747286e7,5.259424510473147e7,5.322511528686261e7,3.985340536304551e7,3.969332551389146e7,2.9707789859889388e7,1.9732041189973366e7,7.198887809713642e6,422445.03784711286
77,5.388988584247269e7,5.21136280835702e7,4.9198088850621976e7,5.183645205895656e7,5.198261931193414e7,4.669905589261392e7,4.000540291535446e7,3.3232613796392888e7,2.3896758021266483e7,1.840252337648339e7,6.490083615231294e6,464506.33633182314
78,5.388988584247269e7,5.240010269651859e7,5.372187868741732e7,5.79861937868264e7,6.3116513755532786e7,5.3528928079467565e7,4.144502203335053e7,3.205370112457007e7,2.513676376869367e7,1.7354401928336658e7,7.528906069045003e6,464507.3304571784
79,5.388988584247269e7,5.2337262349028066e7,4.647574473850166e7,4.394841333566748e7,4.193426827365975e7,3.705382144532123e7,2.941744579594861e7,2.5206007520712472e7,1.716655576343202e7,1.5336095741778672e7,5.7692278757039765e6,220902.1972381883
80,5.388988584247269e7,5.233351546446313e7,4.9826260231297374e7,4.829747096592019e7,4.7209832041897774e7,4.0153341772078395e7,3.5741211613936424e7,3.169395214875652e7,2.234174830280469e7,1.9807079632692687e7,6.737364781977493e6,662606.2213091197
81,5.388988584247269e7,5.176173445733665e7,5.262134274041682e7,5.254944501752461e7,4.728116005811973e7,4.867974367549285e7,4.032461235261536e7,3.336561891043602e7,2.6908588573163483e7,1.7648888363884218e7,7.481460005627592e6,657394.5014076135
82,5.388988584247269e7,5.20682792872075e7,5.130617641365426e7,4.947912499851596e7,4.629019455016433e7,4.217088734378287e7,3.446083012259932e7,3.2149703261743173e7,3.4238919075189896e7,2.3474585916300394e7,7.446277466873483e6,413122.18909475283
83,5.388988584247269e7,5.171296839469084e7,5.386756692607593e7,4.80648281456253e7,4.529348443885209e7,4.0851068643106446e7,3.646819334159252e7,3.568981186057654e7,3.221149576656109e7,2.7663910831208237e7,7.562488310747896e6,401150.76901726815
84,5.388988584247269e7,5.176699470568225e7,4.835568321533231e7,4.828991074563385e7,4.473062828759658e7,4.001339954192974e7,3.5411875941107735e7,2.825753362158516e7,2.235282667681144e7,1.652694100470096e7,7.123078285552488e6,313036.7421094417
85,5.388988584247269e7,5.195603034639749e7,5.112249169425602e7,4.788828891486228e7,4.8510653082947105e7,4.109203518506448e7,3.047380977357936e7,2.3483010757365942e7,1.7144815362412587e7,9.91018731909307e6,6.183190631495124e6,310426.65092250815
86,5.388988584247269e7,5.19813896197756e7,5.331535226475351e7,4.972275913912718e7,4.570266504506238e7,4.915651882037315e7,4.0708539710510254e7,3.707559697531885e7,2.8352153764077485e7,2.3926691995782595e7,6.912995254190699e6,443908.1807138235
87,5.388988584247269e7,5.183778630016591e7,4.8283205656032145e7,4.676040395606355e7,4.901857507286137e7,4.218302853080934e7,2.9931517734788373e7,1.974088897780186e7,1.6223563377263606e7,1.8060735757338367e7,7.684488681089677e6,473306.8858255571
88,5.388988584247269e7,5.172542839822663e7,5.090049476520209e7,4.623182373740464e7,4.2916333200829506e7,3.730189503923039e7,2.781382255666259e7,2.152723841921912e7,2.082061618212218e7,1.9507999529848937e7,7.305625850473759e6,409956.93763621175
89,5.388988584247269e7,5.165938481576226e7,4.199960047467254e7,3.979832236173321e7,3.887060029175691e7,3.4233664570496544e7,3.472007336857173e7,2.5755594114110015e7,1.8336247434838414e7,1.5533002344302949e7,7.136335182917322e6,309937.23914630804
90,5.388988584247269e7,5.197635173447481e7,5.0722397532751754e7,4.7073889255671434e7,4.481818154752539e7,4.648558678573248e7,4.188694138552676e7,3.3422679696182206e7,2.7116483475347012e7,1.9888440271574266e7,6.447340884440839e6,220901.95474935195
91,5.388988584247269e7,5.202433060868306e7,4.814738408050055e7,4.800897925361193e7,4.588082515527336e7,4.0155142890803486e7,3.0424183584086344e7,2.329741347693453e7,1.866129765401945e7,1.684618432310217e7,6.395654378139934e6,510300.2072200602
92,5.3890436685424976e7,5.168649026004034e7,5.091095759754363e7,4.770156367118062e7,4.847491423608996e7,4.273421860780728e7,3.638749571613932e7,2.650066570608166e7,1.9710109363150936e7,1.717948637813276e7,6.404692323853225e6,464506.3416142998
93,5.3890436685424976e7,5.216335102375374e7,4.721998414246155e7,4.436373303037438e7,4.129929114768599e7,3.627619374497256e7,3.6355374452129856e7,2.6784362422362708e7,2.441410357063161e7,1.5887813292236527e7,4.397161574663582e6,452514.979098657
94,5.3890436685424976e7,5.1920114343311936e7,4.883887536232072e7,4.408269972089869e7,4.363504924696146e7,3.811246437490949e7,3.1855948250191346e7,2.5921613876502097e7,2.175729101105439e7,1.5990718639908265e7,6.493762890318089e6,417258.851723009
95,5.3890436685424976e7,5.214113292623404e7,4.830523023163249e7,4.986942942074708e7,5.351717070400721e7,5.2768993029149294e7,4.717764141800538e7,3.4813580025672704e7,2.983292761245975e7,2.0334146063268885e7,7.112685437311773e6,482738.6475292818
96,5.3890436685424976e7,5.207260324795259e7,5.843154084306138e7,5.112041931499473e7,4.478172556051323e7,4.342652957027924e7,3.54492667996645e7,2.8935310388325736e7,2.43046621891623e7,1.7574359966569006e7,6.776602092610458e6,317250.9947727337
97,5.3890436685424976e7,5.196964381231457e7,4.6267026636942804e7,4.7200878738215744e7,4.349706836495577e7,4.092776280704695e7,3.1271263190758437e7,2.45035230116944e7,2.4632565313939303e7,1.5247006493728727e7,6.222372291147027e6,464507.3533769452
98,5.3890436685424976e7,5.190172136913614e7,4.809984928381316e7,4.783154936821564e7,4.319171761227211e7,3.744828197446345e7,2.8774556494300365e7,2.5296328735687636e7,2.021664533427126e7,1.4623580285347048e7,6.609235271152158e6,291974.6892493236
99,5.3890436685424976e7,5.220290727742743e7,4.713478034744572e7,4.370285562811913e7,4.203745413708916e7,4.0160581774655625e7,3.171958734634903e7,2.685825816109492e7,2.2780372256533302e7,1.9888863160263743e7,6.90589814876153e6,384998.8682457621
100,5.3890436685424976e7,5.2232980872959934e7,5.343793346925999e7,4.4297529222033136e7,4.517294688277629e7,3.8101720850460365e7,3.24336485530999e7,2.7966566706819385e7,2.1144477348842025e7,1.5716386280883245e7,5.879015008477263e6,232932.38280367624
101,5.3890436685424976e7,5.221034409437146e7,4.939311590453846e7,5.058949520960189e7,5.2231734144068256e7,5.02635239791753e7,4.292729939205879e7,3.501912012832248e7,2.7466220283881053e7,1.7678779385832552e7,7.672247013615919e6,555645.6589006432
102,5.3890436685424976e7,5.2051693403182104e7,4.718033273055765e7,5.098474881997881e7,4.658461739953689e7,4.593403487038262e7,4.540092202777755e7,3.595997636786958e7,2.887191555488175e7,3.293152266858126e7,8.089936085748922e6,413182.7213213429
103,5.3890436685424976e7,5.191521270239494e7,4.2290030647225104e7,3.778606475490692e7,3.8368730718553364e7,3.4268255420013815e7,2.9498598926706232e7,2.3495371998706803e7,2.0226729961798534e7,1.2770045877431292e7,2.9995794108855543e6,220900.70023007452
104,5.3890436685424976e7,5.2229333469545126e7,5.814449300206409e7,5.3442542254856296e7,4.618868500675015e7,4.384422000232403e7,4.1043060189760625e7,3.496066195439013e7,2.5762559514809333e7,1.852463457289304e7,6.562188769196801e6,464506.326041283
105,5.3890436685424976e7,5.19068282102131e7,4.213112641434555e7,3.765205295757635e7,3.551941495285864e7,3.374935924821137e7,3.1417993368756443e7,2.6520785820578128e7,2.019133330949751e7,1.7209693527945317e7,5.895467275375597e6,258323.64574118252
106,5.3890436685424976e7,5.1992611074010305e7,4.81862541717836e7,4.208796610942276e7,3.993893561768292e7,4.182722511879878e7,4.1303745016100176e7,3.974284201685305e7,3.366961115903807e7,2.5372942392331593e7,7.111782395195074e6,401150.7722908124
107,5.389414966176166e7,5.175663727791993e7,4.6956307654944435e7,4.413758152605473e7,4.426596467480096e7,4.093208163683492e7,3.816807499213776e7,2.983832562939909e7,2.462399816152326e7,2.00745986619388e7,6.329110800116095e6,256864.8576037956
108,5.389414966176166e7,5.223989826760793e7,5.833675694003396e7,5.890715370242861e7,5.511790187070349e7,5.143729737748635e7,4.1951899119819075e7,4.222138080353327e7,2.958279272489661e7,2.20162859532307e7,5.561885312065721e6,226024.9607098545
109,5.389414966176166e7,5.190383539703073e7,5.111420256765371e7,5.531519690805605e7,5.738330320017727e7,4.950071415598306e7,4.399661290736835e7,4.1290888450670525e7,3.4158766209367715e7,3.349687694378829e7,7.861374196279383e6,420290.3735086989
110,5.389414966176166e7,5.18922949380852e7,5.1072490202987865e7,4.24812284063311e7,3.892520134775233e7,3.5918247737365276e7,3.0397781793799102e7,2.406354796623306e7,2.1045576434821323e7,1.9064814408798087e7,7.128743123180982e6,401149.99151175015
111,5.389414966176166e7,5.221627964480156e7,5.153958923304576e7,5.5461824975690156e7,5.169387202979377e7,4.314446760232113e7,3.4178235958458364e7,3.1754531140077263e7,2.9311425926746845e7,2.0603174931753233e7,6.961796398397965e6,279275.8264143232
112,5.389414966176166e7,5.223432174477664e7,4.8268008140622035e7,4.367444348321146e7,4.042771988072175e7,3.875880113923487e7,3.713830795379482e7,3.1998626481881775e7,3.1251979760431465e7,2.288647402486233e7,6.48464349436194e6,220901.95704610526
