iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
31,5.407925926566277e7,5.246725470328148e7,4.746476581935146e7,4.6407765861431174e7,4.188494141297065e7,3.601314204717614e7,3.3017271968243927e7,2.668612281178067e7,1.992509251061214e7,1.806558234063303e7,5.3407722284964295e6,478296.27998381277
32,5.4079259265662774e7,5.246746538017754e7,4.223434536245979e7,4.1346564992515564e7,3.79989175369962e7,3.90097390171984e7,3.902518915269623e7,3.2049640946691617e7,2.5412228460057814e7,2.1129190708603095e7,5.81467104714201e6,309676.6726604426
33,5.4079259265662774e7,5.247146151768665e7,4.943566552513989e7,4.943584297565068e7,4.649111121212372e7,4.587339155205469e7,3.747366693317801e7,3.271543591257921e7,3.0106749124255437e7,2.216818044043488e7,6.523159556077673e6,250386.4144334215
34,5.4079259265662774e7,5.262624927169758e7,5.9358135243162915e7,5.382110680129264e7,4.843952720944002e7,4.224903728212187e7,3.814420227730772e7,2.9719231701886386e7,2.420420823813881e7,1.8093994803524114e7,6.176157920697559e6,238714.58156425224
35,5.407925926566277e7,5.246900424775437e7,5.870696917063378e7,5.984406351533697e7,5.2147683170696214e7,4.944041084564954e7,3.7724666674243435e7,2.8430861312290817e7,1.979708173710837e7,1.4616364626721017e7,6.961302941404929e6,246253.41244860186
36,5.4079259265662774e7,5.244101595066471e7,5.3404400301443234e7,5.778169454489522e7,5.178958271843962e7,4.514111350856605e7,3.4707262076494694e7,2.6675221320699498e7,2.207081913568882e7,1.3216266897894956e7,7.36621127859687e6,407055.9836868149
37,5.4079259265662774e7,5.24510173375445e7,4.730170746609285e7,4.598634189264151e7,4.6000724067251995e7,3.8912058253324315e7,3.39482650268987e7,2.538690202590424e7,1.9972677511071943e7,1.4721290836509772e7,4.928658374447956e6,594664.2765991375
38,5.4079259265662774e7,5.247708748531644e7,5.021846604813595e7,4.690215884159889e7,4.689764087411724e7,4.2937900424438655e7,3.728312361100419e7,3.2448066909533e7,2.5273439169445097e7,1.8090820249989938e7,7.519366807459686e6,337108.42217965843
39,5.407925926566277e7,5.252654206067346e7,4.264213814563899e7,4.063528175375527e7,4.1678637050264426e7,3.656621064835699e7,3.56426066345567e7,3.4360649888104536e7,2.7238532807122998e7,2.1124464416745428e7,5.7757157225998435e6,319120.72670323926
40,5.4079259265662774e7,5.252654206067346e7,4.6403577416867755e7,4.563039370154874e7,4.658639974482991e7,4.279318693607898e7,4.297528639781901e7,3.405676946039647e7,3.2543869077927865e7,2.1691213946599923e7,7.051853160077988e6,409894.8746964091
41,5.4079259265662774e7,5.253478431596274e7,6.1081875711012125e7,5.684230963507223e7,4.753020786233561e7,4.558343285501769e7,4.2054075836274296e7,3.654944067067497e7,2.7392851474709913e7,2.177804056127284e7,6.342952190904088e6,433090.98386623175
42,5.4079259265662774e7,5.244310007476735e7,4.257244467977275e7,4.45514609510929e7,4.556221353109418e7,3.997072992774537e7,2.9814140504563197e7,2.4895023196555004e7,2.4975685334743574e7,2.48216715226242e7,7.675440269779726e6,401150.76901785785
43,5.407925926566277e7,5.242343609465773e7,5.3332068228831664e7,5.799737599996632e7,5.025260810181251e7,4.7852432938735366e7,3.8720614763904706e7,3.6559947761591986e7,3.020528232376597e7,1.6035299335435424e7,5.8354961824537525e6,298458.87912235706
44,5.4079259265662774e7,5.2423367371931046e7,4.7417318637983784e7,4.772736176677248e7,4.9508801315519065e7,4.328571697971462e7,3.1252178941300705e7,2.671048554367736e7,2.2882751286156245e7,1.6581997387548316e7,4.659253084144346e6,309315.5877144658
45,5.4079259265662774e7,5.24606218406055e7,4.7449794067327976e7,4.3784863696460135e7,4.161728614752194e7,3.569264091858041e7,3.144487565747258e7,2.9832889592736505e7,2.301185663169651e7,1.7554770082107596e7,7.130912263113571e6,625850.8614384221
46,5.4079259265662774e7,5.24606218406055e7,6.094090612192691e7,6.0237850010029696e7,5.6596158111185774e7,4.8619588141645774e7,3.866914611303514e7,2.871553109388891e7,2.218304689340225e7,1.7003515477186244e7,7.213658247481221e6,401150.5318390121
47,5.407925926566277e7,5.246953029893056e7,5.436223700531857e7,5.0671478972806476e7,4.760643126396783e7,4.4859754750394136e7,3.697680244406812e7,2.803320991638504e7,2.0698179418654148e7,1.4582279491962928e7,6.460427295664015e6,227784.27097819795
48,5.4079259265662774e7,5.243342199218705e7,5.226251374062777e7,5.484020804564939e7,5.119043833033806e7,4.426958091369572e7,3.968273378647904e7,3.8652615502515644e7,3.666135457286778e7,3.670200664736033e7,7.3844349241555855e6,401151.32271626254
49,5.4079259265662774e7,5.24700655455962e7,4.977423512949552e7,5.236844623576347e7,5.2011538960806474e7,4.821125432251908e7,4.371136595917925e7,3.689994725103082e7,2.9828103350229166e7,2.6670601021331795e7,7.084381564520774e6,437751.85475235607
50,5.4079259265662774e7,5.290615232732774e7,5.198943307146255e7,5.580617510020615e7,4.901233247869071e7,5.167041549114436e7,5.1847182343618184e7,3.7931267371473e7,2.9857631602157496e7,1.9590201625413563e7,7.891779115696578e6,662606.6251869325
51,5.407925926566277e7,5.241545496405783e7,5.984200824336518e7,5.3793863150831036e7,4.876160465624565e7,4.250424387232682e7,4.2948195348976225e7,3.532926008103767e7,3.365504159480716e7,2.2829895628355086e7,7.87106587442275e6,557778.926541801
52,5.4079259265662774e7,5.240370806892592e7,5.847188579176443e7,5.536796886541122e7,5.128051129165241e7,4.369284948057723e7,4.240872375917421e7,3.411640391692099e7,3.2153025603705212e7,2.0662082292986035e7,7.39576899588104e6,535095.464959504
53,5.4079259265662774e7,5.2402532430106096e7,5.883041181966325e7,4.697113058967056e7,4.839020554220152e7,4.266523632667118e7,3.908404894860616e7,3.25230946382766e7,3.0393755222044952e7,2.3922052841491256e7,7.002181296132001e6,401150.76901834604
54,5.4079259265662774e7,5.2399997513084665e7,4.7125575508457325e7,4.093549888948054e7,3.828339318065433e7,3.324522536238222e7,2.529586576833424e7,2.238915131722761e7,1.7147964066271752e7,1.6957522272530857e7,6.162776458342119e6,464507.78463308996
55,5.407925926566277e7,5.2462326543142214e7,4.653172541609894e7,4.364966183132928e7,4.191558265946834e7,4.0579226162882134e7,3.230343627638997e7,2.918498856614002e7,2.099808046566154e7,1.9251465794630915e7,6.537957983175913e6,352276.79421510786
56,5.4079259265662774e7,5.2460211067691535e7,5.0986543531067796e7,4.575100690096946e7,4.481516168725383e7,4.3429678090411544e7,4.361960027930397e7,3.22427415638265e7,2.4465506455204375e7,1.7867242450531237e7,6.910797861201676e6,454720.49858889956
57,5.4079259265662774e7,5.245974801498516e7,4.239553973305169e7,4.2541472094727576e7,4.332980654208788e7,4.506171076836772e7,3.87893780437357e7,2.934079644422315e7,2.7118039504268885e7,1.9260697903566107e7,7.639148150381469e6,624769.9561481683
58,5.4079259265662774e7,5.244979664759871e7,4.258020201722707e7,4.355749444100541e7,4.0948703647181004e7,3.875406512249398e7,3.534864764379884e7,3.031576203471846e7,2.2836953456377834e7,1.6446400888100315e7,6.281723120081461e6,233763.80041050422
59,5.407925926566277e7,5.245006059630875e7,4.925926854405578e7,4.906928726853239e7,4.822652608240695e7,4.1495125745601505e7,4.0051914374806195e7,2.9906215598353118e7,2.141012557957294e7,1.4868321101768376e7,6.631122794624836e6,480439.5229188181
60,5.4079259265662774e7,5.246602898678509e7,4.7330298257512204e7,4.1118886299408324e7,3.795601847870727e7,3.578390424777056e7,3.323676277599875e7,2.8302186722847663e7,2.5891098719936665e7,2.216977383502901e7,6.9134657876008395e6,540692.0470919744
61,5.4079259265662774e7,5.251774534808178e7,4.931187536389324e7,4.521026728372636e7,4.2267769414477706e7,3.9536080358491465e7,3.2734787677192584e7,2.5331990682535194e7,2.0314218832778484e7,1.8075780438440256e7,6.439588441522185e6,464999.8975479442
62,5.4079259265662774e7,5.244921935356103e7,4.738304732860731e7,4.350911917120271e7,4.42726250235644e7,4.745294480178577e7,3.991275159318866e7,3.5442007347721696e7,2.621010934323801e7,2.4088852430228416e7,7.331233497498862e6,298010.8107398689
63,5.407925926566277e7,5.2447242242553174e7,5.999820336411906e7,5.34875195448378e7,5.2336158227348745e7,4.8497815722011566e7,4.1022571940534264e7,3.0924661896887593e7,2.663981631165535e7,2.9699627383808583e7,8.089883185801676e6,662609.7988013229
64,5.4079259265662774e7,5.242537837091614e7,4.611479740735174e7,4.216237784935126e7,4.136003415485242e7,3.534088757289843e7,3.2988831541277424e7,2.9803181590977132e7,2.437174761833466e7,1.7836009130426235e7,7.44552913154009e6,411457.83103837655
65,5.4079259265662774e7,5.242537837091614e7,4.726576479709184e7,4.406224547443702e7,4.543595172570442e7,4.863243457978216e7,4.033631636156772e7,3.1706193634212613e7,2.369244451842431e7,1.9607638856012434e7,7.423313197318784e6,662609.6514941289
66,5.4079259265662774e7,5.2425338154666476e7,4.997446163865e7,4.853935623801684e7,4.93418185720208e7,5.254720262221241e7,4.388924562206592e7,3.601936870094335e7,2.9431219435788542e7,2.2270116195028447e7,6.918239309789808e6,226735.93865853158
67,5.407925926566277e7,5.2424329170538336e7,5.443001502312991e7,5.0155742309967324e7,5.0869067252049506e7,4.387934215524548e7,3.3748976685410336e7,3.4572911360966414e7,2.3371170191376455e7,1.6400910206452176e7,6.557379737259867e6,464506.3365616426
68,5.4079259265662774e7,5.242264508831033e7,4.2473877151294604e7,3.792761343238883e7,3.881499786904846e7,3.691745878689256e7,2.9077091142731637e7,2.2429068752536178e7,2.05421382464132e7,1.6061484459469724e7,6.165255138332572e6,258017.4240700059
69,5.4079259265662774e7,5.242231746724551e7,4.795079877468343e7,4.611103925703366e7,4.244816020950304e7,3.74262001208453e7,3.153977504809484e7,2.5246536567051582e7,2.1107109240093447e7,1.886099933354326e7,6.116642873430796e6,301042.36524671613
70,5.4079259265662774e7,5.2420561013508536e7,4.938093098099416e7,5.287094422332173e7,4.601373572745356e7,4.013403683816373e7,3.2353749777454764e7,2.572121918557203e7,2.1661062643499486e7,1.630155252937378e7,5.760222515452014e6,220901.1047466618
71,5.407925926566277e7,5.242030636486402e7,4.6637995695168234e7,4.3595948956036784e7,4.402794173431571e7,3.838769603632413e7,3.790948419340065e7,2.8761897559386432e7,2.2244814297052383e7,1.4425124538900517e7,6.519823680622635e6,464507.7846331043
72,5.4079259265662774e7,5.241600027864637e7,4.247340705718635e7,4.102773233066437e7,4.07620460275674e7,3.545850543461236e7,2.900897563892594e7,2.471007143582566e7,1.961234975317733e7,1.7645983139221467e7,7.531780159502631e6,387797.7269054421
73,5.4079259265662774e7,5.234592606670055e7,6.020657982505004e7,5.935186446674425e7,6.076168694574694e7,5.783586637577146e7,5.113090674180952e7,4.779759129837106e7,2.9601694214740157e7,1.84867087108379e7,8.089879914205097e6,662608.698740315
74,5.4079259265662774e7,5.2224330712557055e7,4.2087276338821515e7,4.144300890660511e7,4.0094660810059205e7,4.045537671734068e7,3.578777015820071e7,2.8331079816500977e7,2.2125054868083503e7,1.4350404108589876e7,6.086823009562841e6,313478.8464247666
75,5.407925926566277e7,5.223831810201472e7,5.047430903594946e7,4.655315102562357e7,4.58401271276941e7,4.501193439757186e7,4.432145137825428e7,4.24486148345435e7,3.4433619835171565e7,2.168440939250625e7,6.97173835910325e6,662609.6598366508
76,5.4079259265662774e7,5.2238121299625054e7,5.811631977635919e7,5.4136781696938686e7,5.3269696927691296e7,5.522518685769978e7,4.161882986892733e7,4.244177626915978e7,3.3546838416156895e7,2.337720965029496e7,7.131089807206926e6,394471.69119059783
77,5.4079259265662774e7,5.223812201526525e7,4.913746213761532e7,5.13777181664405e7,5.137320689807862e7,4.799684889823499e7,4.166241762703486e7,3.518655070557965e7,2.5828696334571533e7,2.0340165054811023e7,6.49022367012975e6,464506.3365471991
78,5.4079259265662774e7,5.223464716234612e7,5.401774167413199e7,5.9694849180124566e7,6.1614856568139195e7,5.2908462478615925e7,4.1282102413923234e7,3.3259378600446507e7,2.7715169442260504e7,1.879748059443226e7,7.521585513452605e6,464507.33122097375
79,5.407925926566277e7,5.223464583643593e7,4.658059017469636e7,4.406100533781914e7,4.182427164155308e7,3.6746041454848796e7,3.12866915382915e7,2.9484570311063297e7,2.17073427325685e7,2.011679970895098e7,5.809944152868757e6,220902.19723818824
80,5.4079259265662774e7,5.2234464447472736e7,4.977273245457651e7,4.846064635660664e7,4.742990592277539e7,3.990988336952029e7,3.5984178168233335e7,3.1520298638339877e7,2.200621898934678e7,1.946158139058731e7,6.77205219830385e6,662609.2822339105
81,5.4079259265662774e7,5.222940348158088e7,5.301784052029473e7,5.303966722063392e7,4.791916548182933e7,4.897256200319156e7,4.0680397889310524e7,3.3654145144730344e7,2.685801721452891e7,1.717319443172442e7,7.510748324473218e6,656758.6631647769
82,5.4079259265662774e7,5.2285500565144934e7,5.151619699710121e7,4.845472108112464e7,4.5721811932356685e7,4.1476235230795115e7,3.3521717914849624e7,3.0992040067935884e7,3.107653680937934e7,2.1206912462070387e7,7.321457018258568e6,406798.2826895084
83,5.407925926566277e7,5.204382071154734e7,5.461617013990648e7,4.8591837562176116e7,4.57922802989039e7,4.0985818801725835e7,3.554811416662885e7,3.464827324538116e7,3.1365566872443274e7,2.7500992975678183e7,7.523828189530373e6,401150.76901779533
84,5.4079259265662774e7,5.228571140568499e7,4.8981198481147446e7,4.873333852471489e7,4.52429706076736e7,4.030849896173975e7,3.523015234479964e7,2.686549020235485e7,2.065707990770951e7,1.4940771160616422e7,6.412341004884685e6,309677.7771180277
85,5.4079259265662774e7,5.228563975990738e7,5.159610442739964e7,4.959331326528958e7,5.076220510656232e7,4.213337811348142e7,3.0472583715710834e7,2.274507025633475e7,1.5752739240209483e7,8.381069006598175e6,5.456313744437615e6,310702.65421611315
86,5.4079259265662774e7,5.2183278529271185e7,5.3937903927385315e7,5.0600633862552345e7,4.647482743443929e7,4.716372058895406e7,3.9291002099696755e7,3.546356481315509e7,2.663281245059121e7,2.3921991127323166e7,6.878531013961838e6,443666.9408850393
87,5.407925926566277e7,5.2179338888222754e7,4.8774347128824085e7,4.656831231099092e7,4.845517063933252e7,4.113373653796095e7,2.9979980551950037e7,2.227443297023575e7,1.8036524711449288e7,1.9130474764327265e7,7.688211802268817e6,473491.0689515055
88,5.4079259265662774e7,5.21795260475582e7,5.141004863126404e7,4.627206856380362e7,4.301935939139038e7,3.720229623988904e7,2.7801167407964915e7,2.1056596332043022e7,2.0593784978649154e7,1.9195028881306455e7,7.332629455032667e6,410611.09107657673
89,5.4079259265662774e7,5.229712956018169e7,4.229628053031826e7,4.018517269291188e7,3.921939619997909e7,3.461642948618415e7,3.473655831812444e7,2.844269257584837e7,2.1101778619899035e7,1.6272242079410769e7,7.142137724099929e6,309670.95553495653
90,5.4079259265662774e7,5.234477136107679e7,5.141357108414191e7,4.839809174952538e7,4.57950458147804e7,4.5745736463593155e7,4.080070340138905e7,3.250130803627497e7,2.6804426041127775e7,1.926073894422353e7,6.505416493191149e6,220901.95479015593
91,5.407925926566277e7,5.233126405399959e7,4.895720238245219e7,4.905782543253294e7,4.668893139861198e7,4.071282816289562e7,3.000399598254721e7,2.2382427151638053e7,1.8076816280144773e7,1.5539524772448894e7,6.405989691666887e6,509900.55583178526
92,5.4079259265662774e7,5.232913258363121e7,5.158436182682267e7,4.79815817026588e7,4.767137767453456e7,4.212470105151436e7,3.6351186519557446e7,2.7979362994611382e7,1.8321046262418598e7,1.643802123385038e7,6.490222469623955e6,464907.976576106
93,5.4079259265662774e7,5.232913470475397e7,4.756781345070607e7,4.505208499629565e7,4.164841323513189e7,3.696522529778226e7,3.542599441579637e7,2.4916383680726275e7,2.2541172784286503e7,1.5553265313505173e7,4.329626962503787e6,475076.02719430736
94,5.4079259265662774e7,5.233167042334524e7,4.969244433463311e7,4.474477459563861e7,4.4471678573182255e7,3.8431966665729105e7,3.175425809812534e7,2.5628295482956946e7,2.127290669433573e7,1.5193157413175479e7,6.477863401498856e6,409480.26500010845
95,5.407925926566277e7,5.233740429505838e7,4.908914912804471e7,5.113214603039799e7,5.581810588347806e7,5.3012497228203535e7,4.540920135620955e7,3.506657114106822e7,3.067167196432823e7,2.0773986950799234e7,7.126849152311419e6,443638.3478353307
96,5.4079259265662774e7,5.233724037605511e7,5.944207954459593e7,5.209699069241994e7,4.5560375674069986e7,4.362351503178081e7,3.622890632612561e7,3.2672289464133516e7,2.5114527847710043e7,1.7477905564134046e7,6.831679286783671e6,328941.4861074806
97,5.4079259265662774e7,5.233723727792387e7,4.6593093669730484e7,4.771347723595609e7,4.367154452642609e7,4.10642866004006e7,3.0913382601662084e7,2.55901615719371e7,2.6005448450580135e7,1.5526097181532018e7,6.186706585807226e6,464507.5632360645
98,5.4079259265662774e7,5.2339221479463175e7,4.8633277744451754e7,4.827685569117935e7,4.384674326777406e7,3.775886957185978e7,2.8646702279355824e7,2.3537002870717987e7,1.5487621894781835e7,1.0477581740455434e7,4.865568202912741e6,306746.15988880733
99,5.407925926566277e7,5.234744253238909e7,4.778947597001479e7,4.40582371414182e7,4.255887466122562e7,3.995690688873164e7,3.1374408778148025e7,2.6182734666992232e7,2.048812845906251e7,1.756029226095188e7,6.843844454862463e6,378763.55460100074
100,5.4079259265662774e7,5.234930427043657e7,5.37045056287009e7,4.470691666638348e7,4.576711375355758e7,3.8209650644013375e7,3.269920571264018e7,2.7897000090945393e7,2.118364522724297e7,1.5780581956580559e7,5.94100774129207e6,224156.19791978432
101,5.4079259265662774e7,5.2373188365069225e7,4.993457582471626e7,5.112446404906336e7,5.346877853080717e7,5.105682723775673e7,4.29888456075919e7,3.437591023800653e7,2.656887832308878e7,1.6165371743006237e7,7.724064051537451e6,553658.0780772839
102,5.4079259265662774e7,5.2355627064727366e7,4.7705724610088944e7,5.168685887783515e7,4.700194705537772e7,4.732371484953287e7,4.674156791832036e7,3.7509812098774284e7,3.0377798951241627e7,3.462291104714723e7,8.088605241927344e6,413128.0110037651
103,5.407925926566277e7,5.235173162983747e7,4.2301278183168694e7,3.777199365302701e7,3.827827868761847e7,3.402074980656169e7,2.9343035093725942e7,2.56560647888719e7,2.2271876256358143e7,1.4766752489560306e7,3.6872742899661995e6,220900.67823676026
104,5.4079259265662774e7,5.237801111013374e7,5.830538282745875e7,5.3557170585789494e7,4.646890946470906e7,4.439388325794658e7,4.181957095115581e7,3.5727571084884614e7,2.591840872917939e7,1.8390641096982345e7,6.538580099882435e6,464506.318168587
105,5.4079259265662774e7,5.237522753712689e7,4.2335151835943624e7,3.794217707296665e7,3.590821836774098e7,3.4491862856007606e7,2.9878677443657734e7,2.4959752898918018e7,1.8543819359430663e7,1.5477022699688554e7,5.899632253491093e6,296915.63851309265
106,5.4079259265662774e7,5.236723825622298e7,4.884078200549513e7,4.253800750802767e7,4.032922750685315e7,4.1959281543174356e7,4.1405826018401384e7,4.034597629402778e7,3.428241638187856e7,2.6263982588894553e7,7.102453723964137e6,400269.4582314095
107,5.407925926566277e7,5.236880167812277e7,4.7420869196160905e7,4.463409995626667e7,4.48635789185155e7,4.125260542832425e7,3.8186014209277265e7,2.971717187783613e7,2.4376168256039288e7,1.9867303316658072e7,6.3019295733896615e6,256646.8605959494
108,5.4079259265662774e7,5.231728432973431e7,5.816577163001989e7,5.890663078329313e7,5.518022567545582e7,5.1176432365909725e7,4.1249109381524e7,3.899164307132542e7,2.5477254678310752e7,1.9428938435831446e7,4.481589758171979e6,224302.20291089808
109,5.4079259265662774e7,5.231677862509413e7,5.1312307798525184e7,5.548590715053566e7,5.924124017853454e7,5.2515946234111965e7,4.5630029843877986e7,4.507866679019889e7,4.010634145400194e7,4.154439403627355e7,7.932675042873717e6,423933.70288063877
110,5.4079259265662774e7,5.2343943557012886e7,5.153824116884272e7,4.2788627865113266e7,3.933108491770662e7,3.631754236538452e7,3.070249213504021e7,2.4388688621927656e7,1.8300683887814663e7,1.7729725748150222e7,7.139099518008872e6,401151.32023310056
111,5.407925926566277e7,5.229820386275842e7,5.1602485722623125e7,5.643022332077111e7,5.1321150971165895e7,4.309264992586315e7,3.489283689212187e7,3.260730216455412e7,3.026384767983967e7,2.1349978214091156e7,6.969544183665736e6,279355.7638274458
112,5.4079259265662774e7,5.2288710101113155e7,4.875733155528865e7,4.597070299316762e7,4.177492326732938e7,4.015225120143694e7,3.810820628643496e7,3.2699314693921328e7,3.245810295103623e7,2.3150515347756833e7,6.564541097354347e6,220901.9564621925
